Station,Hour of day,Week,AAS,TLH,CUME,SS,TSL
WYMSHD2,15,2024-08-26,3.548690476,24.84083333,37,30,00:40
WYMSHD2,19,2025-09-22,3.545555556,24.81888889,26,34,00:57
WYMSHD2,12,2024-10-07,3.540515873,24.78361111,37,44,00:40
WYMSHD2,21,2024-04-01,3.540396825,24.78277778,30,78,00:50
WYMSHD2,10,2024-08-05,3.539920635,24.77944444,38,32,00:39
WYMSHD2,14,2024-09-16,3.536746032,24.75722222,33,35,00:45
WYMSHD2,20,2024-03-18,3.535515873,24.74861111,41,76,00:36
WYMSHD2,18,2024-05-20,3.532063492,24.72444444,29,36,00:51
WYMSHD2,19,2025-02-24,3.531746032,24.72222222,34,24,00:44
WYMSHD2,14,2024-10-28,3.531230159,24.71861111,36,46,00:41
WYMSHD2,8,2024-07-08,3.528293651,24.69805556,32,33,00:46
WYMSHD2,7,2025-08-18,3.527380952,24.69166667,20,30,01:14
WYMSHD2,20,2025-06-23,3.526269841,24.68388889,34,31,00:44
WYMSHD2,16,2024-06-03,3.524880952,24.67416667,38,34,00:39
WYMSHD2,15,2024-01-01,3.502142857,24.515,28,25,00:53
WYMSHD2,23,2025-04-07,3.497936508,24.48555556,28,22,00:52
WYMSHD2,8,2024-04-08,3.492539683,24.44777778,39,41,00:38
WYMSHD2,22,2025-01-20,3.490396825,24.43277778,24,15,01:01
WYMSHD2,10,2024-08-12,3.488928571,24.4225,37,45,00:40
WYMSHD2,22,2025-02-24,3.486904762,24.40833333,33,24,00:44
WYMSHD2,16,2024-08-26,3.484960317,24.39472222,41,38,00:36
WYMSHD2,8,2025-02-03,3.483373016,24.38361111,33,30,00:44
WYMSHD2,18,2025-04-07,3.481904762,24.37333333,39,47,00:38
WYMSHD2,23,2025-06-23,3.480793651,24.36555556,32,26,00:46
WYMSHD2,21,2024-03-18,3.479960317,24.35972222,40,71,00:37
WYMSHD2,16,2024-03-11,3.479285714,24.355,34,41,00:43
WYMSHD2,18,2025-09-08,3.47702381,24.33916667,30,28,00:49
WYMSHD2,8,2024-05-13,3.476865079,24.33805556,34,30,00:43
WYMSHD2,15,2024-08-12,3.476666667,24.33666667,40,43,00:37
WYMSHD2,6,2025-03-03,3.476071429,24.3325,31,29,00:47
WYMSHD2,18,2024-12-23,3.465952381,24.26166667,31,32,00:47
WYMSHD2,3,2025-04-21,3.465555556,24.25888889,20,7,01:13
WYMSHD2,6,2025-06-02,3.465079365,24.25555556,26,31,00:56
WYMSHD2,20,2025-05-05,3.458968254,24.21277778,36,37,00:40
WYMSHD2,11,2024-01-22,3.458253968,24.20777778,40,37,00:36
WYMSHD2,13,2025-02-03,3.45734127,24.20138889,31,28,00:47
WYMSHD2,19,2024-02-26,3.456944444,24.19861111,30,27,00:48
WYMSHD2,11,2024-06-10,3.452698413,24.16888889,37,49,00:39
WYMSHD2,12,2024-01-15,3.451865079,24.16305556,35,46,00:41
WYMSHD2,8,2024-06-03,3.451746032,24.16222222,41,36,00:35
WYMSHD2,23,2025-05-05,3.449722222,24.14805556,27,27,00:54
WYMSHD2,13,2024-01-15,3.44952381,24.14666667,36,33,00:40
WYMSHD2,22,2025-08-11,3.443849206,24.10694444,37,30,00:39
WYMSHD2,15,2024-09-23,3.443293651,24.10305556,43,43,00:34
WYMSHD2,21,2025-02-24,3.436230159,24.05361111,32,35,00:45
WYMSHD2,9,2025-01-13,3.433373016,24.03361111,40,47,00:36
WYMSHD2,18,2024-07-01,3.431547619,24.02083333,30,21,00:48
WYMSHD2,6,2025-04-21,3.429285714,24.005,26,24,00:55
WYMSHD2,23,2024-07-29,3.428015873,23.99611111,20,15,01:12
WYMSHD2,21,2025-01-20,3.425555556,23.97888889,25,20,00:58
WYMSHD2,17,2024-07-08,3.425436508,23.97805556,46,32,00:31
WYMSHD2,23,2025-05-19,3.423253968,23.96277778,23,14,01:03
WYMSHD2,17,2024-02-12,3.411587302,23.88111111,30,21,00:48
WYMSHD2,11,2024-08-26,3.411468254,23.88027778,37,29,00:39
WYMSHD2,15,2024-09-09,3.410912698,23.87638889,42,41,00:34
WYMSHD2,9,2024-08-19,3.409444444,23.86611111,34,35,00:42
WYMSHD2,15,2024-09-30,3.407301587,23.85111111,39,39,00:37
WYMSHD2,11,2024-02-12,3.406746032,23.84722222,33,32,00:43
WYMSHD2,12,2024-10-28,3.406428571,23.845,36,51,00:40
WYMSHD2,14,2024-12-30,3.404047619,23.82833333,32,24,00:45
WYMSHD2,16,2025-01-13,3.403888889,23.82722222,38,31,00:38
WYMSHD2,15,2024-06-17,3.403174603,23.82222222,38,24,00:38
WYMSHD2,20,2024-12-23,3.398968254,23.79277778,30,18,00:48
WYMSHD2,7,2025-03-31,3.398888889,23.79222222,27,25,00:53
WYMSHD2,7,2025-09-22,3.398769841,23.79138889,29,29,00:49
WYMSHD2,10,2024-07-15,3.398373016,23.78861111,42,50,00:34
WYMSHD2,22,2025-06-16,3.395119048,23.76583333,31,23,00:46
WYMSHD2,8,2025-02-24,3.38765873,23.71361111,37,43,00:38
WYMSHD2,16,2024-08-12,3.386547619,23.70583333,36,35,00:40
WYMSHD2,22,2025-02-03,3.384007937,23.68805556,34,26,00:42
WYMSHD2,17,2024-04-29,3.383690476,23.68583333,26,27,00:55
WYMSHD2,23,2024-04-01,3.377936508,23.64555556,24,15,00:59
WYMSHD2,22,2025-06-23,3.375238095,23.62666667,26,27,00:55
WYMSHD2,8,2024-03-04,3.373611111,23.61527778,31,28,00:46
WYMSHD2,9,2024-12-02,3.37218254,23.60527778,28,28,00:51
WYMSHD2,14,2024-09-09,3.364206349,23.54944444,37,52,00:38
WYMSHD2,7,2025-04-21,3.364126984,23.54888889,26,20,00:54
WYMSHD2,19,2024-03-18,3.360119048,23.52083333,34,48,00:42
WYMSHD2,20,2024-04-22,3.356111111,23.49277778,31,69,00:45
WYMSHD2,21,2024-07-01,3.355,23.485,26,20,00:54
WYMSHD2,22,2025-03-17,3.353492063,23.47444444,29,20,00:49
WYMSHD2,15,2024-09-16,3.353293651,23.47305556,35,33,00:40
WYMSHD2,21,2024-04-08,3.352738095,23.46916667,21,39,01:07
WYMSHD2,17,2024-03-18,3.349801587,23.44861111,28,32,00:50
WYMSHD2,8,2024-09-23,3.347579365,23.43305556,40,37,00:35
WYMSHD2,21,2025-05-05,3.347420635,23.43194444,27,21,00:52
WYMSHD2,8,2025-06-16,3.346984127,23.42888889,36,38,00:39
WYMSHD2,7,2025-07-07,3.342896825,23.40027778,19,18,01:14
WYMSHD2,19,2024-07-29,3.342420635,23.39694444,28,32,00:50
WYMSHD2,7,2024-05-13,3.341785714,23.3925,32,32,00:44
WYMSHD2,20,2025-01-20,3.339206349,23.37444444,22,17,01:04
WYMSHD2,12,2024-11-11,3.337738095,23.36416667,29,39,00:48
WYMSHD2,7,2024-04-29,3.33484127,23.34388889,33,27,00:42
WYMSHD2,7,2025-03-10,3.33297619,23.33083333,28,35,00:50
WYMSHD2,10,2024-06-10,3.326309524,23.28416667,40,47,00:35
WYMSHD2,19,2025-01-27,3.323015873,23.26111111,34,29,00:41
WYMSHD2,11,2025-02-10,3.318452381,23.22916667,46,43,00:30
WYMSHD2,19,2024-06-03,3.317698413,23.22388889,29,31,00:48
WYMSHD2,16,2024-09-09,3.316111111,23.21277778,39,33,00:36
WYMSHD2,19,2024-07-08,3.314444444,23.20111111,46,55,00:30
WYMSHD2,7,2025-03-17,3.312420635,23.18694444,29,20,00:48
WYMSHD2,16,2024-11-25,3.311230159,23.17861111,44,35,00:32
WYMSHD2,21,2024-07-08,3.308253968,23.15777778,40,36,00:35
WYMSHD2,20,2024-07-08,3.307936508,23.15555556,51,55,00:27
WYMSHD2,5,2025-04-28,3.300873016,23.10611111,21,23,01:06
WYMSHD2,9,2024-09-30,3.300634921,23.10444444,36,31,00:39
WYMSHD2,18,2024-04-29,3.294563492,23.06194444,21,13,01:06
WYMSHD2,17,2024-04-15,3.294404762,23.06083333,31,37,00:45
WYMSHD2,18,2024-01-01,3.293333333,23.05333333,25,24,00:55
WYMSHD2,20,2024-04-15,3.292460317,23.04722222,30,65,00:46
WYMSHD2,9,2024-11-18,3.291904762,23.04333333,41,45,00:34
WYMSHD2,22,2024-07-01,3.290793651,23.03555556,30,29,00:46
WYMSHD2,23,2025-06-02,3.289404762,23.02583333,23,21,01:00
WYMSHD2,23,2024-04-08,3.288769841,23.02138889,17,14,01:21
WYMSHD2,20,2024-05-13,3.283412698,22.98388889,32,38,00:43
WYMSHD2,23,2025-09-08,3.279960317,22.95972222,24,16,00:57
WYMSHD2,13,2024-09-16,3.279206349,22.95444444,30,30,00:46
WYMSHD2,9,2024-06-24,3.278214286,22.9475,27,37,00:51
WYMSHD2,10,2024-10-14,3.277698413,22.94388889,29,27,00:47
WYMSHD2,9,2024-07-29,3.277142857,22.94,30,24,00:46
WYMSHD2,21,2024-06-17,3.273571429,22.915,36,34,00:38
WYMSHD2,19,2024-05-20,3.273531746,22.91472222,28,25,00:49
WYMSHD2,16,2024-06-17,3.27281746,22.90972222,40,38,00:34
WYMSHD2,17,2025-05-19,3.271706349,22.90194444,33,28,00:42
WYMSHD2,7,2024-07-22,3.270079365,22.89055556,29,30,00:47
WYMSHD2,10,2024-02-05,3.270079365,22.89055556,35,25,00:39
WYMSHD2,16,2024-01-15,3.269880952,22.88916667,32,40,00:43
WYMSHD2,18,2025-04-14,3.266428571,22.865,35,32,00:39
WYMSHD2,16,2024-04-29,3.263730159,22.84611111,29,26,00:47
WYMSHD2,22,2024-04-29,3.262857143,22.84,26,37,00:53
WYMSHD2,1,2025-05-05,3.262063492,22.83444444,20,13,01:09
WYMSHD2,14,2024-12-23,3.261904762,22.83333333,42,50,00:33
WYMSHD2,23,2025-04-14,3.261071429,22.8275,35,31,00:39
WYMSHD2,17,2024-01-01,3.260912698,22.82638889,33,35,00:42
WYMSHD2,20,2024-03-11,3.260039683,22.82027778,34,41,00:40
WYMSHD2,23,2024-03-11,3.257936508,22.80555556,24,21,00:57
WYMSHD2,10,2024-09-09,3.255793651,22.79055556,37,38,00:37
WYMSHD2,18,2024-03-11,3.253769841,22.77638889,33,37,00:41
WYMSHD2,8,2025-06-30,3.252261905,22.76583333,28,23,00:49
WYMSHD2,9,2024-04-15,3.251428571,22.76,30,24,00:46
WYMSHD2,8,2024-12-09,3.245515873,22.71861111,28,29,00:49
WYMSHD2,23,2025-03-10,3.242579365,22.69805556,22,13,01:02
WYMSHD2,18,2024-02-12,3.2425,22.6975,38,36,00:36
WYMSHD2,8,2025-01-27,3.242261905,22.69583333,38,41,00:36
WYMSHD2,8,2024-03-18,3.24015873,22.68111111,32,30,00:43
WYMSHD2,13,2024-09-30,3.239246032,22.67472222,38,47,00:36
WYMSHD2,7,2025-08-25,3.231230159,22.61861111,22,27,01:02
WYMSHD2,11,2025-01-06,3.230952381,22.61666667,44,55,00:31
WYMSHD2,9,2024-06-10,3.229444444,22.60611111,43,49,00:32
WYMSHD2,0,2025-08-11,3.225595238,22.57916667,25,17,00:54
WYMSHD2,9,2024-07-08,3.225555556,22.57888889,35,35,00:39
WYMSHD2,20,2024-06-17,3.218611111,22.53027778,38,34,00:36
WYMSHD2,10,2024-10-28,3.218015873,22.52611111,38,33,00:36
WYMSHD2,23,2025-08-11,3.217142857,22.52,23,13,00:59
WYMSHD2,16,2024-09-16,3.214246032,22.49972222,36,31,00:38
WYMSHD2,16,2024-09-23,3.213809524,22.49666667,41,31,00:33
WYMSHD2,23,2025-09-01,3.212619048,22.48833333,24,13,00:56
WYMSHD2,13,2024-10-28,3.205039683,22.43527778,31,32,00:43
WYMSHD2,15,2024-02-12,3.204801587,22.43361111,41,43,00:33
WYMSHD2,20,2025-05-12,3.203690476,22.42583333,26,24,00:52
WYMSHD2,18,2024-06-03,3.201230159,22.40861111,28,18,00:48
WYMSHD2,15,2024-01-22,3.199920635,22.39944444,39,43,00:34
WYMSHD2,6,2025-08-04,3.198849206,22.39194444,26,24,00:52
WYMSHD2,16,2024-01-29,3.195912698,22.37138889,33,38,00:41
WYMSHD2,0,2025-03-03,3.193492063,22.35444444,28,18,00:48
WYMSHD2,8,2024-04-22,3.191111111,22.33777778,31,23,00:43
WYMSHD2,12,2024-10-14,3.186865079,22.30805556,30,38,00:45
WYMSHD2,23,2025-08-18,3.185039683,22.29527778,21,15,01:04
WYMSHD2,23,2025-07-07,3.183611111,22.28527778,29,29,00:46
WYMSHD2,19,2024-06-17,3.180119048,22.26083333,44,37,00:30
WYMSHD2,20,2025-02-24,3.179246032,22.25472222,30,19,00:45
WYMSHD2,23,2025-08-25,3.173214286,22.2125,24,23,00:56
WYMSHD2,19,2024-01-01,3.169404762,22.18583333,15,12,01:29
WYMSHD2,1,2025-04-07,3.168452381,22.17916667,22,21,01:00
WYMSHD2,18,2024-03-18,3.168333333,22.17833333,23,18,00:58
WYMSHD2,19,2024-07-01,3.167301587,22.17111111,28,30,00:48
WYMSHD2,11,2024-10-07,3.164761905,22.15333333,42,41,00:32
WYMSHD2,21,2025-02-03,3.163214286,22.1425,30,33,00:44
WYMSHD2,11,2024-08-05,3.161984127,22.13388889,33,20,00:40
WYMSHD2,18,2024-07-08,3.156230159,22.09361111,44,62,00:30
WYMSHD2,15,2024-12-23,3.14452381,22.01166667,35,28,00:38
WYMSHD2,20,2024-01-01,3.138174603,21.96722222,22,21,01:00
WYMSHD2,14,2024-10-14,3.137420635,21.96194444,32,37,00:41
WYMSHD2,0,2025-06-23,3.134325397,21.94027778,25,15,00:53
WYMSHD2,11,2024-01-29,3.133928571,21.9375,31,29,00:42
WYMSHD2,21,2024-07-29,3.133730159,21.93611111,21,19,01:03
WYMSHD2,13,2024-12-30,3.13015873,21.91111111,32,42,00:41
WYMSHD2,22,2024-07-08,3.130039683,21.91027778,23,15,00:57
WYMSHD2,8,2024-10-21,3.127301587,21.89111111,35,33,00:38
WYMSHD2,8,2024-07-01,3.124761905,21.87333333,34,47,00:39
WYMSHD2,4,2025-04-21,3.122619048,21.85833333,15,4,01:27
WYMSHD2,7,2025-07-14,3.121388889,21.84972222,34,29,00:39
WYMSHD2,7,2024-05-06,3.120833333,21.84583333,32,27,00:41
WYMSHD2,17,2024-03-11,3.118690476,21.83083333,44,45,00:30
WYMSHD2,13,2024-12-23,3.116269841,21.81388889,40,44,00:33
WYMSHD2,16,2024-10-21,3.113055556,21.79138889,32,24,00:41
WYMSHD2,17,2024-08-05,3.109880952,21.76916667,42,40,00:31
WYMSHD2,8,2024-08-19,3.108293651,21.75805556,26,27,00:50
WYMSHD2,0,2025-04-28,3.107579365,21.75305556,20,8,01:05
WYMSHD2,9,2024-02-26,3.104087302,21.72861111,41,43,00:32
WYMSHD2,11,2024-02-05,3.103333333,21.72333333,33,33,00:40
WYMSHD2,9,2024-01-08,3.101190476,21.70833333,43,54,00:30
WYMSHD2,14,2024-09-30,3.100753968,21.70527778,38,47,00:34
WYMSHD2,8,2024-05-20,3.099484127,21.69638889,33,31,00:39
WYMSHD2,9,2025-02-10,3.098928571,21.6925,32,39,00:41
WYMSHD2,4,2025-04-28,3.098055556,21.68638889,18,12,01:12
WYMSHD2,23,2025-06-16,3.096428571,21.675,22,36,00:59
WYMSHD2,15,2024-10-07,3.093571429,21.655,49,47,00:27
WYMSHD2,6,2025-07-07,3.093531746,21.65472222,15,13,01:27
WYMSHD2,18,2024-11-25,3.089365079,21.62555556,39,41,00:33
WYMSHD2,8,2025-01-06,3.088690476,21.62083333,36,34,00:36
WYMSHD2,7,2025-06-09,3.083888889,21.58722222,19,23,01:08
WYMSHD2,23,2025-07-28,3.078690476,21.55083333,26,24,00:50
WYMSHD2,8,2025-05-12,3.077539683,21.54277778,26,27,00:50
WYMSHD2,6,2025-04-07,3.070714286,21.495,19,22,01:08
WYMSHD2,0,2025-03-31,3.069920635,21.48944444,18,5,01:12
WYMSHD2,18,2025-02-10,3.06968254,21.48777778,39,41,00:33
WYMSHD2,7,2025-09-01,3.066111111,21.46277778,26,25,00:50
WYMSHD2,8,2024-10-14,3.065714286,21.46,29,41,00:44
WYMSHD2,18,2025-02-03,3.065039683,21.45527778,47,35,00:27
WYMSHD2,9,2025-01-06,3.062698413,21.43888889,36,33,00:36
WYMSHD2,11,2025-02-03,3.061190476,21.42833333,47,39,00:27
WYMSHD2,14,2024-10-07,3.061150794,21.42805556,43,40,00:30
WYMSHD2,22,2025-08-25,3.05781746,21.40472222,23,18,00:56
WYMSHD2,0,2025-08-04,3.056428571,21.395,25,14,00:51
WYMSHD2,9,2025-02-17,3.0525,21.3675,43,46,00:30
WYMSHD2,5,2025-05-26,3.050396825,21.35277778,13,10,01:39
WYMSHD2,0,2025-05-26,3.049801587,21.34861111,20,18,01:04
WYMSHD2,23,2025-03-17,3.048888889,21.34222222,20,12,01:04
WYMSHD2,17,2024-09-02,3.046190476,21.32333333,41,36,00:31
WYMSHD2,23,2025-09-15,3.040396825,21.28277778,26,14,00:49
WYMSHD2,0,2025-06-09,3.040238095,21.28166667,20,20,01:04
WYMSHD2,5,2025-03-03,3.037142857,21.26,22,17,00:58
WYMSHD2,18,2024-09-02,3.037103175,21.25972222,38,29,00:34
WYMSHD2,8,2024-08-12,3.036904762,21.25833333,35,47,00:36
WYMSHD2,11,2024-01-01,3.035793651,21.25055556,36,32,00:35
WYMSHD2,19,2024-04-29,3.035198413,21.24638889,31,32,00:41
WYMSHD2,22,2024-04-15,3.034920635,21.24444444,23,21,00:55
WYMSHD2,7,2024-06-03,3.033928571,21.2375,32,43,00:40
WYMSHD2,5,2025-04-21,3.031666667,21.22166667,20,16,01:04
WYMSHD2,8,2025-02-10,3.030992063,21.21694444,36,48,00:35
WYMSHD2,1,2025-03-31,3.03031746,21.21222222,18,10,01:11
WYMSHD2,23,2024-09-02,3.028492063,21.19944444,21,8,01:01
WYMSHD2,17,2024-09-23,3.024087302,21.16861111,37,39,00:34
WYMSHD2,19,2024-03-11,3.022380952,21.15666667,27,23,00:47
WYMSHD2,21,2024-04-15,3.020555556,21.14388889,28,48,00:45
WYMSHD2,18,2024-08-12,3.020198413,21.14138889,41,41,00:31
WYMSHD2,19,2024-03-25,3.019087302,21.13361111,31,31,00:41
WYMSHD2,10,2024-09-30,3.014007937,21.09805556,27,25,00:47
WYMSHD2,22,2025-01-27,3.011547619,21.08083333,28,24,00:45
WYMSHD2,7,2024-12-09,3.009444444,21.06611111,27,28,00:47
WYMSHD2,8,2024-06-17,3.006825397,21.04777778,37,44,00:34
WYMSHD2,13,2024-10-14,3.005873016,21.04111111,35,49,00:36
WYMSHD2,3,2025-04-28,3.004087302,21.02861111,17,15,01:14
WYMSHD2,3,2025-04-07,3.001825397,21.01277778,17,10,01:14
WYMSHD2,16,2024-08-05,2.99952381,20.99666667,47,43,00:27
WYMSHD2,21,2025-01-27,2.993055556,20.95138889,33,25,00:38
WYMSHD2,21,2025-04-07,2.992380952,20.94666667,40,36,00:31
WYMSHD2,20,2024-06-03,2.991746032,20.94222222,25,15,00:50
WYMSHD2,23,2025-07-21,2.990793651,20.93555556,23,12,00:55
WYMSHD2,23,2024-11-25,2.989642857,20.9275,30,26,00:42
414 Music,14,2025-07-07,2.989484127,20.92638889,16,31,01:18
WYMSHD2,8,2024-03-11,2.988809524,20.92166667,26,35,00:48
WYMSHD2,17,2025-02-17,2.987777778,20.91444444,48,46,00:26
WYMSHD2,10,2025-01-06,2.982857143,20.88,35,27,00:36
WYMSHD2,12,2024-12-30,2.979761905,20.85833333,33,37,00:38
WYMSHD2,8,2025-03-24,2.971944444,20.80361111,20,24,01:02
WYMSHD2,9,2025-03-24,2.970912698,20.79638889,25,23,00:50
WYMSHD2,7,2025-05-19,2.969047619,20.78333333,17,13,01:13
WYMSHD2,8,2024-06-10,2.967380952,20.77166667,35,39,00:36
WYMSHD2,7,2025-09-08,2.964166667,20.74916667,30,27,00:42
WYMSHD2,23,2025-07-14,2.963730159,20.74611111,19,12,01:06
WYMSHD2,16,2025-01-06,2.963214286,20.7425,41,43,00:30
WYMSHD2,13,2024-02-05,2.956349206,20.69444444,35,38,00:35
WYMSHD2,22,2024-08-05,2.955119048,20.68583333,23,20,00:54
WYMSHD2,11,2024-09-16,2.952896825,20.67027778,33,31,00:38
WYMSHD2,1,2025-04-28,2.951349206,20.65944444,19,15,01:05
WYMSHD2,3,2025-09-01,2.947857143,20.635,18,14,01:09
WYMSHD2,9,2024-12-30,2.946904762,20.62833333,37,22,00:33
WYMSHD2,21,2024-04-22,2.94484127,20.61388889,27,59,00:46
WYMSHD2,15,2024-01-08,2.944444444,20.61111111,29,25,00:43
WYMSHD2,10,2024-12-23,2.94218254,20.59527778,33,39,00:37
WYMSHD2,5,2025-09-01,2.941984127,20.59388889,17,11,01:13
WYMSHD2,9,2024-11-04,2.941944444,20.59361111,37,40,00:33
WYMSHD2,1,2025-06-23,2.941230159,20.58861111,19,10,01:05
WYMSHD2,3,2025-05-05,2.940555556,20.58388889,18,18,01:09
WYMSHD2,20,2024-02-12,2.939722222,20.57805556,23,31,00:54
WYMSHD2,19,2024-08-12,2.939563492,20.57694444,32,27,00:39
WYMSHD2,11,2024-01-15,2.939087302,20.57361111,31,28,00:40
WYMSHD2,8,2024-05-27,2.939007937,20.57305556,32,30,00:39
WYMSHD2,23,2024-07-01,2.9325,20.5275,18,10,01:08
WYMSHD2,8,2024-11-11,2.929801587,20.50861111,39,38,00:32
WYMSHD2,0,2025-09-01,2.928730159,20.50111111,19,10,01:05
WYMSHD2,16,2024-11-18,2.927698413,20.49388889,42,29,00:29
WYMSHD2,10,2024-09-16,2.927619048,20.49333333,35,33,00:35
WYMSHD2,23,2025-02-03,2.923333333,20.46333333,25,16,00:49
WYMSHD2,12,2024-09-30,2.92047619,20.44333333,39,47,00:31
WYMSHD2,17,2024-12-23,2.918809524,20.43166667,36,42,00:34
WYMSHD2,11,2024-12-23,2.916388889,20.41472222,41,41,00:30
WYMSHD2,6,2025-09-01,2.915079365,20.40555556,21,16,00:58
WYMSHD2,21,2024-03-11,2.911706349,20.38194444,25,33,00:49
WYMSHD2,16,2025-02-17,2.908809524,20.36166667,50,54,00:24
WYMSHD2,6,2025-06-09,2.903492063,20.32444444,24,32,00:51
WYMSHD2,22,2024-04-22,2.901507937,20.31055556,23,16,00:53
WYMSHD2,2,2025-09-01,2.896031746,20.27222222,14,5,01:27
WYMSHD2,19,2024-02-12,2.893730159,20.25611111,35,34,00:35
WYMSHD2,10,2024-10-07,2.88968254,20.22777778,35,38,00:35
WYMSHD2,1,2025-09-01,2.887619048,20.21333333,16,6,01:16
WYMSHD2,6,2025-04-28,2.886746032,20.20722222,16,19,01:16
WYMSHD2,8,2024-07-29,2.883809524,20.18666667,29,24,00:42
WYMSHD2,9,2024-08-05,2.882619048,20.17833333,31,38,00:39
414 Music,20,2025-06-09,2.882539683,20.17777778,15,20,01:21
WYMSHD2,0,2025-04-07,2.88202381,20.17416667,18,15,01:07
WYMSHD2,16,2024-09-30,2.880595238,20.16416667,37,34,00:33
WYMSHD2,18,2024-08-05,2.871785714,20.1025,46,41,00:26
WYMSHD2,7,2025-09-15,2.871507937,20.10055556,31,39,00:39
WYMSHD2,9,2024-08-12,2.866388889,20.06472222,33,36,00:36
WYMSHD2,17,2024-08-26,2.861746032,20.03222222,38,36,00:32
WYMSHD2,19,2025-02-10,2.85968254,20.01777778,43,40,00:28
WYMSHD2,8,2025-05-05,2.857936508,20.00555556,23,18,00:52
WYMSHD2,18,2024-02-19,2.850039683,19.95027778,34,26,00:35
WYMSHD2,23,2025-01-20,2.845396825,19.91777778,20,13,01:00
WYMSHD2,2,2025-04-07,2.84531746,19.91722222,19,12,01:03
WYMSHD2,23,2024-04-22,2.84468254,19.91277778,16,13,01:15
WYMSHD2,19,2025-02-03,2.844642857,19.9125,42,33,00:28
WYMSHD2,23,2024-05-06,2.843373016,19.90361111,26,16,00:46
WYMSHD2,21,2024-06-24,2.841626984,19.89138889,31,23,00:39
WYMSHD2,9,2024-09-09,2.840634921,19.88444444,30,28,00:40
WYMSHD2,2,2025-04-28,2.839484127,19.87638889,14,7,01:25
WYMSHD2,21,2024-08-05,2.834087302,19.83861111,34,32,00:35
WYMSHD2,8,2024-11-04,2.833888889,19.83722222,30,27,00:40
WYMSHD2,19,2024-08-05,2.831111111,19.81777778,46,45,00:26
WYMSHD2,16,2024-01-08,2.830595238,19.81416667,26,35,00:46
WYMSHD2,8,2024-04-15,2.828769841,19.80138889,26,25,00:46
WYMSHD2,13,2024-06-10,2.828253968,19.79777778,38,47,00:31
WYMSHD2,17,2024-02-19,2.827857143,19.795,30,22,00:40
WYMSHD2,0,2025-09-08,2.823293651,19.76305556,21,10,00:56
WYMSHD2,10,2024-01-01,2.823293651,19.76305556,27,24,00:44
WYMSHD2,12,2024-12-23,2.822936508,19.76055556,48,48,00:25
WYMSHD2,0,2025-05-19,2.820793651,19.74555556,16,10,01:14
WYMSHD2,0,2025-06-02,2.818888889,19.73222222,20,21,00:59
WYMSHD2,1,2025-06-09,2.80968254,19.66777778,14,21,01:24
WYMSHD2,16,2024-11-11,2.808095238,19.65666667,32,31,00:37
WYMSHD2,9,2024-10-28,2.80781746,19.65472222,39,39,00:30
WYMSHD2,20,2025-02-03,2.806984127,19.64888889,30,31,00:39
WYMSHD2,10,2024-02-12,2.805198413,19.63638889,29,32,00:41
WYMSHD2,8,2025-01-13,2.803849206,19.62694444,43,42,00:27
WYMSHD2,4,2025-08-04,2.802539683,19.61777778,18,9,01:05
WYMSHD2,22,2024-06-17,2.800357143,19.6025,25,21,00:47
WYMSHD2,23,2024-08-05,2.799126984,19.59388889,21,11,00:56
WYMSHD2,6,2025-04-14,2.798968254,19.59277778,23,25,00:51
WYMSHD2,10,2025-02-03,2.797738095,19.58416667,33,43,00:36
WYMSHD2,21,2024-04-29,2.78515873,19.49611111,28,65,00:42
WYMSHD2,8,2024-03-25,2.782539683,19.47777778,26,30,00:45
WYMSHD2,4,2025-04-07,2.782222222,19.47555556,15,7,01:18
WYMSHD2,16,2024-05-27,2.778214286,19.4475,39,30,00:30
WYMSHD2,6,2025-03-17,2.775396825,19.42777778,28,23,00:42
WYMSHD2,12,2024-01-22,2.775357143,19.4275,37,34,00:32
WYMSHD2,17,2024-06-03,2.773968254,19.41777778,29,27,00:40
WYMSHD2,22,2024-05-13,2.771865079,19.40305556,20,11,00:58
WYMSHD2,2,2025-06-23,2.771507937,19.40055556,19,14,01:01
WYMSHD2,5,2025-08-04,2.770039683,19.39027778,15,10,01:18
WYMSHD2,9,2024-12-23,2.768174603,19.37722222,34,27,00:34
414 Music,13,2025-07-21,2.767777778,19.37444444,17,20,01:08
WYMSHD2,14,2024-06-10,2.766706349,19.36694444,34,32,00:34
WYMSHD2,22,2024-03-18,2.766626984,19.36638889,26,24,00:45
WYMSHD2,19,2024-02-19,2.766031746,19.36222222,34,25,00:34
WYMSHD2,21,2024-11-25,2.763134921,19.34194444,26,24,00:45
WYMSHD2,20,2024-05-20,2.762738095,19.33916667,27,31,00:43
WYMSHD2,20,2024-02-26,2.754801587,19.28361111,29,21,00:40
WYMSHD2,6,2025-09-08,2.753571429,19.275,34,29,00:34
WYMSHD2,7,2024-03-04,2.751388889,19.25972222,27,29,00:43
WYMSHD2,2,2025-03-31,2.749960317,19.24972222,15,8,01:17
WYMSHD2,3,2025-08-04,2.749325397,19.24527778,16,9,01:12
WYMSHD2,16,2024-12-23,2.747698413,19.23388889,33,31,00:35
WYMSHD2,0,2025-03-10,2.741984127,19.19388889,19,16,01:01
WYMSHD2,4,2025-05-26,2.739722222,19.17805556,11,8,01:45
WYMSHD2,20,2024-09-02,2.736547619,19.15583333,26,26,00:44
WYMSHD2,2,2025-05-05,2.735555556,19.14888889,14,6,01:22
